216.6332
139.2219
108.1842
98.8358
91.6495
123.5501
74.8969
59.9733
49.9081
68.0518
75.7519
56.4342
60.386
73.2259
53.3873
51.5622
74.0256
59.249
45.9477
64.5856
67.2669
56.7165
50.4156
48.2792
45.306
45.2795
58.829
70.1884
52.3268
53.6868
52.9202
61.0098
53.565
57.1214
54.4378
61.5911
50.5293
56.2322
61.1914
55.8964
53.8617
51.0251
44.9372
42.6684
46.7548
43.5965
42.8118
43.9522
48.8339
48.1581
