111.2113
54.047
59.3219
42.1732
48.8642
85.7324
103.1306
46.2798
23.1831
25.617
23.5031
28.1734
27.302
29.2752
35.1926
42.7651
32.3222
30.1733
29.0132
32.6154
31.0933
31.6421
28.8704
31.0484
30.221
35.9579
33.1055
28.8003
33.2328
27.0978
21.3011
21.4278
26.6909
25.6516
21.0452
24.8143
21.2112
22.1038
24.9608
28.9805
26.9788
23.4695
24.251
23.6957
24.9113
21.7142
22.0567
28.8637
24.1918
24.2568
